店舗ID,店舗名,部門ID,部門名,日付,売上金額,客数,個数
S002,大阪支店,D008,家電,2025-02-24,115295,116,259
S002,大阪支店,D009,玩具,2025-02-24,187877,71,301
S002,大阪支店,D010,雑貨,2025-02-24,141359,144,287
S003,名古屋支店,D001,食品,2025-02-24,171174,92,404
S003,名古屋支店,D002,飲料,2025-02-24,159286,108,297
S003,名古屋支店,D003,菓子,2025-02-24,242907,105,349
S003,名古屋支店,D004,日用品,2025-02-24,182766,142,306
S003,名古屋支店,D005,衣類,2025-02-24,190119,102,364
S003,名古屋支店,D006,化粧品,2025-02-24,176219,74,323
S003,名古屋支店,D007,文具,2025-02-24,114374,89,233
S003,名古屋支店,D008,家電,2025-02-24,151483,109,320
S003,名古屋支店,D009,玩具,2025-02-24,193948,138,387
S003,名古屋支店,D010,雑貨,2025-02-24,107448,116,310
S004,福岡支店,D001,食品,2025-02-24,156255,79,282
S004,福岡支店,D002,飲料,2025-02-24,131534,107,323
S004,福岡支店,D003,菓子,2025-02-24,216182,113,325
S004,福岡支店,D004,日用品,2025-02-24,129553,120,276
S004,福岡支店,D005,衣類,2025-02-24,195870,106,302
S004,福岡支店,D006,化粧品,2025-02-24,155275,112,330
S004,福岡支店,D007,文具,2025-02-24,150028,83,311
S004,福岡支店,D008,家電,2025-02-24,85178,98,226
S004,福岡支店,D009,玩具,2025-02-24,200670,95,276
S004,福岡支店,D010,雑貨,2025-02-24,126335,79,275
S005,札幌支店,D001,食品,2025-02-24,98179,93,238
S005,札幌支店,D002,飲料,2025-02-24,108089,73,199
S005,札幌支店,D003,菓子,2025-02-24,160907,99,261
S005,札幌支店,D004,日用品,2025-02-24,170416,148,350
S005,札幌支店,D005,衣類,2025-02-24,168660,95,284
S005,札幌支店,D006,化粧品,2025-02-24,107745,93,267
S005,札幌支店,D007,文具,2025-02-24,151747,110,293
S005,札幌支店,D008,家電,2025-02-24,168739,100,344
S005,札幌支店,D009,玩具,2025-02-24,164766,90,315
S005,札幌支店,D010,雑貨,2025-02-24,114845,107,314
S001,東京本店,D001,食品,2025-02-25,91516,83,280
S001,東京本店,D002,飲料,2025-02-25,271902,66,392
S001,東京本店,D003,菓子,2025-02-25,123192,87,298
S001,東京本店,D004,日用品,2025-02-25,140363,98,247
S001,東京本店,D005,衣類,2025-02-25,216241,83,323
S001,東京本店,D006,化粧品,2025-02-25,133361,83,282
S001,東京本店,D007,文具,2025-02-25,85791,81,230
S001,東京本店,D008,家電,2025-02-25,185979,99,349
S001,東京本店,D009,玩具,2025-02-25,107922,89,250
S001,東京本店,D010,雑貨,2025-02-25,175718,57,313
S002,大阪支店,D001,食品,2025-02-25,85393,95,175
S002,大阪支店,D002,飲料,2025-02-25,139885,132,261
S002,大阪支店,D003,菓子,2025-02-25,100951,118,194
S002,大阪支店,D004,日用品,2025-02-25,171059,93,327
S002,大阪支店,D005,衣類,2025-02-25,127360,111,274
S002,大阪支店,D006,化粧品,2025-02-25,135412,90,279
S002,大阪支店,D007,文具,2025-02-25,170666,87,348
S002,大阪支店,D008,家電,2025-02-25,108876,107,307
S002,大阪支店,D009,玩具,2025-02-25,180591,66,326
S002,大阪支店,D010,雑貨,2025-02-25,180211,54,321
S003,名古屋支店,D001,食品,2025-02-25,119183,85,284
S003,名古屋支店,D002,飲料,2025-02-25,181079,107,280
S003,名古屋支店,D003,菓子,2025-02-25,147856,77,259
S003,名古屋支店,D004,日用品,2025-02-25,120740,98,283
S003,名古屋支店,D005,衣類,2025-02-25,128677,70,292
S003,名古屋支店,D006,化粧品,2025-02-25,223599,119,351
S003,名古屋支店,D007,文具,2025-02-25,234214,66,343
S003,名古屋支店,D008,家電,2025-02-25,99957,86,256
S003,名古屋支店,D009,玩具,2025-02-25,117906,97,240
S003,名古屋支店,D010,雑貨,2025-02-25,147276,123,248
S004,福岡支店,D001,食品,2025-02-25,154531,78,344
S004,福岡支店,D002,飲料,2025-02-25,99773,94,251
S004,福岡支店,D003,菓子,2025-02-25,111846,120,332
S004,福岡支店,D004,日用品,2025-02-25,136862,104,288
S004,福岡支店,D005,衣類,2025-02-25,243165,82,315
S004,福岡支店,D006,化粧品,2025-02-25,102638,124,222
S004,福岡支店,D007,文具,2025-02-25,233715,80,394
S004,福岡支店,D008,家電,2025-02-25,158711,96,294
S004,福岡支店,D009,玩具,2025-02-25,189794,80,277
S004,福岡支店,D010,雑貨,2025-02-25,110263,60,245
S005,札幌支店,D001,食品,2025-02-25,189820,142,338
S005,札幌支店,D002,飲料,2025-02-25,211472,113,352
S005,札幌支店,D003,菓子,2025-02-25,203199,75,348
S005,札幌支店,D004,日用品,2025-02-25,148219,110,303
S005,札幌支店,D005,衣類,2025-02-25,176201,83,343
S005,札幌支店,D006,化粧品,2025-02-25,129925,58,330
S005,札幌支店,D007,文具,2025-02-25,162277,90,272
S005,札幌支店,D008,家電,2025-02-25,181358,112,380
S005,札幌支店,D009,玩具,2025-02-25,182127,157,358
S005,札幌支店,D010,雑貨,2025-02-25,131654,89,326
S001,東京本店,D001,食品,2025-02-26,218700,122,375
S001,東京本店,D002,飲料,2025-02-26,134829,114,238
S001,東京本店,D003,菓子,2025-02-26,203200,115,323
S001,東京本店,D004,日用品,2025-02-26,138035,120,258
S001,東京本店,D005,衣類,2025-02-26,79729,89,218
S001,東京本店,D006,化粧品,2025-02-26,235333,109,326
S001,東京本店,D007,文具,2025-02-26,139104,90,269
S001,東京本店,D008,家電,2025-02-26,179523,120,342
S001,東京本店,D009,玩具,2025-02-26,159924,79,289
S001,東京本店,D010,雑貨,2025-02-26,122183,125,286
S002,大阪支店,D001,食品,2025-02-26,195859,88,344
S002,大阪支店,D002,飲料,2025-02-26,126101,117,266
S002,大阪支店,D003,菓子,2025-02-26,174769,108,356
S002,大阪支店,D004,日用品,2025-02-26,89791,64,318
S002,大阪支店,D005,衣類,2025-02-26,128235,124,262
S002,大阪支店,D006,化粧品,2025-02-26,108640,110,223
S002,大阪支店,D007,文具,2025-02-26,129051,93,318
S002,大阪支店,D008,家電,2025-02-26,165994,108,341
S002,大阪支店,D009,玩具,2025-02-26,161405,104,270
S002,大阪支店,D010,雑貨,2025-02-26,89115,106,253
S003,名古屋支店,D001,食品,2025-02-26,161111,67,348
S003,名古屋支店,D002,飲料,2025-02-26,190211,98,375
S003,名古屋支店,D003,菓子,2025-02-26,131144,116,262
S003,名古屋支店,D004,日用品,2025-02-26,210169,142,357
S003,名古屋支店,D005,衣類,2025-02-26,170382,93,291
S003,名古屋支店,D006,化粧品,2025-02-26,163630,82,307
S003,名古屋支店,D007,文具,2025-02-26,124996,86,221
S003,名古屋支店,D008,家電,2025-02-26,60035,128,225
S003,名古屋支店,D009,玩具,2025-02-26,137612,85,222
S003,名古屋支店,D010,雑貨,2025-02-26,127054,126,263
S004,福岡支店,D001,食品,2025-02-26,137826,124,240
S004,福岡支店,D002,飲料,2025-02-26,181741,146,344
S004,福岡支店,D003,菓子,2025-02-26,120602,82,298
S004,福岡支店,D004,日用品,2025-02-26,101258,109,218
S004,福岡支店,D005,衣類,2025-02-26,101055,65,196
S004,福岡支店,D006,化粧品,2025-02-26,158569,83,234
S004,福岡支店,D007,文具,2025-02-26,146608,74,275
S004,福岡支店,D008,家電,2025-02-26,175716,83,359
S004,福岡支店,D009,玩具,2025-02-26,92051,123,249
S004,福岡支店,D010,雑貨,2025-02-26,148058,95,340
S005,札幌支店,D001,食品,2025-02-26,125513,110,261
S005,札幌支店,D002,飲料,2025-02-26,222687,134,432
S005,札幌支店,D003,菓子,2025-02-26,170754,80,278
S005,札幌支店,D004,日用品,2025-02-26,141472,84,289
S005,札幌支店,D005,衣類,2025-02-26,229348,106,348
S005,札幌支店,D006,化粧品,2025-02-26,169881,90,323
S005,札幌支店,D007,文具,2025-02-26,164234,89,281
S005,札幌支店,D008,家電,2025-02-26,160790,103,340
S005,札幌支店,D009,玩具,2025-02-26,88191,100,229
S005,札幌支店,D010,雑貨,2025-02-26,125977,43,275
S001,東京本店,D001,食品,2025-02-27,142719,100,274
S001,東京本店,D002,飲料,2025-02-27,154969,67,312
S001,東京本店,D003,菓子,2025-02-27,128150,106,313
S001,東京本店,D004,日用品,2025-02-27,156980,83,319
S001,東京本店,D005,衣類,2025-02-27,94900,93,195
S001,東京本店,D006,化粧品,2025-02-27,171618,147,342
S001,東京本店,D007,文具,2025-02-27,64881,82,247
S001,東京本店,D008,家電,2025-02-27,113685,77,371
S001,東京本店,D009,玩具,2025-02-27,175290,77,350
S001,東京本店,D010,雑貨,2025-02-27,162272,115,316
S002,大阪支店,D001,食品,2025-02-27,66063,72,177
S002,大阪支店,D002,飲料,2025-02-27,155154,104,397
S002,大阪支店,D003,菓子,2025-02-27,156210,113,334
S002,大阪支店,D004,日用品,2025-02-27,192534,75,288
S002,大阪支店,D005,衣類,2025-02-27,129008,91,237
S002,大阪支店,D006,化粧品,2025-02-27,191932,89,365
S002,大阪支店,D007,文具,2025-02-27,122727,103,321
S002,大阪支店,D008,家電,2025-02-27,111600,87,206
S002,大阪支店,D009,玩具,2025-02-27,150380,129,307
S002,大阪支店,D010,雑貨,2025-02-27,96953,57,233
S003,名古屋支店,D001,食品,2025-02-27,107459,69,245
S003,名古屋支店,D002,飲料,2025-02-27,188635,97,391
S003,名古屋支店,D003,菓子,2025-02-27,165256,101,367
S003,名古屋支店,D004,日用品,2025-02-27,149773,100,306
S003,名古屋支店,D005,衣類,2025-02-27,178070,111,318
S003,名古屋支店,D006,化粧品,2025-02-27,122015,121,263
S003,名古屋支店,D007,文具,2025-02-27,235006,135,346
S003,名古屋支店,D008,家電,2025-02-27,114807,104,275
S003,名古屋支店,D009,玩具,2025-02-27,217283,77,337
S003,名古屋支店,D010,雑貨,2025-02-27,193710,98,320
S004,福岡支店,D001,食品,2025-02-27,136936,82,268
S004,福岡支店,D002,飲料,2025-02-27,105372,91,305
S004,福岡支店,D003,菓子,2025-02-27,154131,119,268
S004,福岡支店,D004,日用品,2025-02-27,141424,58,290
S004,福岡支店,D005,衣類,2025-02-27,173726,110,316
S004,福岡支店,D006,化粧品,2025-02-27,212268,104,338
S004,福岡支店,D007,文具,2025-02-27,185878,80,291
S004,福岡支店,D008,家電,2025-02-27,128929,72,291
S004,福岡支店,D009,玩具,2025-02-27,76738,98,261
S004,福岡支店,D010,雑貨,2025-02-27,178937,89,314
S005,札幌支店,D001,食品,2025-02-27,186732,120,257
S005,札幌支店,D002,飲料,2025-02-27,165391,55,318
S005,札幌支店,D003,菓子,2025-02-27,140750,84,239
S005,札幌支店,D004,日用品,2025-02-27,78217,100,331
S005,札幌支店,D005,衣類,2025-02-27,125886,105,297
S005,札幌支店,D006,化粧品,2025-02-27,151346,71,266
S005,札幌支店,D007,文具,2025-02-27,126935,108,297
S005,札幌支店,D008,家電,2025-02-27,204350,95,403
S005,札幌支店,D009,玩具,2025-02-27,98117,108,331
S005,札幌支店,D010,雑貨,2025-02-27,91391,98,246
S001,東京本店,D001,食品,2025-02-28,110778,118,187
S001,東京本店,D002,飲料,2025-02-28,170227,95,305
S001,東京本店,D003,菓子,2025-02-28,131550,100,301
S001,東京本店,D004,日用品,2025-02-28,157663,106,322
S001,東京本店,D005,衣類,2025-02-28,127101,105,342
S001,東京本店,D006,化粧品,2025-02-28,114839,110,216
S001,東京本店,D007,文具,2025-02-28,201828,71,327
S001,東京本店,D008,家電,2025-02-28,104144,84,235
S001,東京本店,D009,玩具,2025-02-28,247805,83,342
S001,東京本店,D010,雑貨,2025-02-28,125348,107,325
S002,大阪支店,D001,食品,2025-02-28,201350,127,312
S002,大阪支店,D002,飲料,2025-02-28,145162,109,337
S002,大阪支店,D003,菓子,2025-02-28,159402,104,353
S002,大阪支店,D004,日用品,2025-02-28,109029,82,275
S002,大阪支店,D005,衣類,2025-02-28,84799,62,241
S002,大阪支店,D006,化粧品,2025-02-28,135184,64,227
S002,大阪支店,D007,文具,2025-02-28,141565,100,264
S002,大阪支店,D008,家電,2025-02-28,145518,63,308
S002,大阪支店,D009,玩具,2025-02-28,139768,90,253
S002,大阪支店,D010,雑貨,2025-02-28,212590,97,312
S003,名古屋支店,D001,食品,2025-02-28,220553,83,411
S003,名古屋支店,D002,飲料,2025-02-28,130110,96,248
S003,名古屋支店,D003,菓子,2025-02-28,69326,96,206
S003,名古屋支店,D004,日用品,2025-02-28,149402,102,242
S003,名古屋支店,D005,衣類,2025-02-28,159964,101,305
S003,名古屋支店,D006,化粧品,2025-02-28,150516,138,296
S003,名古屋支店,D007,文具,2025-02-28,120735,98,228
S003,名古屋支店,D008,家電,2025-02-28,197088,91,295
S003,名古屋支店,D009,玩具,2025-02-28,150030,125,263
S003,名古屋支店,D010,雑貨,2025-02-28,155430,116,355
S004,福岡支店,D001,食品,2025-02-28,111241,105,312
S004,福岡支店,D002,飲料,2025-02-28,211375,89,345
S004,福岡支店,D003,菓子,2025-02-28,123062,95,266
S004,福岡支店,D004,日用品,2025-02-28,122910,108,265
S004,福岡支店,D005,衣類,2025-02-28,194924,115,352
S004,福岡支店,D006,化粧品,2025-02-28,131908,60,246
S004,福岡支店,D007,文具,2025-02-28,185154,80,315
S004,福岡支店,D008,家電,2025-02-28,105329,75,197
S004,福岡支店,D009,玩具,2025-02-28,177323,122,343
S004,福岡支店,D010,雑貨,2025-02-28,160611,123,388
S005,札幌支店,D001,食品,2025-02-28,258137,84,402
S005,札幌支店,D002,飲料,2025-02-28,151400,139,300
S005,札幌支店,D003,菓子,2025-02-28,133663,66,213
S005,札幌支店,D004,日用品,2025-02-28,180628,64,355
S005,札幌支店,D005,衣類,2025-02-28,182001,142,318
S005,札幌支店,D006,化粧品,2025-02-28,130333,115,380
S005,札幌支店,D007,文具,2025-02-28,142126,117,336
S005,札幌支店,D008,家電,2025-02-28,130725,148,287
S005,札幌支店,D009,玩具,2025-02-28,132165,98,242
S005,札幌支店,D010,雑貨,2025-02-28,139730,92,270
S001,東京本店,D001,食品,2025-03-01,187747,139,414
S001,東京本店,D002,飲料,2025-03-01,282007,153,397
S001,東京本店,D003,菓子,2025-03-01,391057,153,536
S001,東京本店,D004,日用品,2025-03-01,427881,123,509
S001,東京本店,D005,衣類,2025-03-01,399061,150,470
S001,東京本店,D006,化粧品,2025-03-01,321741,158,493
S001,東京本店,D007,文具,2025-03-01,283252,131,493
S001,東京本店,D008,家電,2025-03-01,234514,131,417
S001,東京本店,D009,玩具,2025-03-01,273635,153,425
S001,東京本店,D010,雑貨,2025-03-01,340793,154,451
S002,大阪支店,D001,食品,2025-03-01,432179,167,440
S002,大阪支店,D002,飲料,2025-03-01,332019,168,428
S002,大阪支店,D003,菓子,2025-03-01,419789,112,485
S002,大阪支店,D004,日用品,2025-03-01,317736,151,382
S002,大阪支店,D005,衣類,2025-03-01,268685,173,441
S002,大阪支店,D006,化粧品,2025-03-01,203663,208,393
S002,大阪支店,D007,文具,2025-03-01,253571,181,427
S002,大阪支店,D008,家電,2025-03-01,431647,120,566
S002,大阪支店,D009,玩具,2025-03-01,267786,157,348
S002,大阪支店,D010,雑貨,2025-03-01,290085,200,436
S003,名古屋支店,D001,食品,2025-03-01,398358,192,443
S003,名古屋支店,D002,飲料,2025-03-01,258661,172,400
S003,名古屋支店,D003,菓子,2025-03-01,345025,144,470
S003,名古屋支店,D004,日用品,2025-03-01,329396,160,494
S003,名古屋支店,D005,衣類,2025-03-01,423165,171,407
S003,名古屋支店,D006,化粧品,2025-03-01,236990,148,298
S003,名古屋支店,D007,文具,2025-03-01,396373,156,475
S003,名古屋支店,D008,家電,2025-03-01,480600,125,569
S003,名古屋支店,D009,玩具,2025-03-01,331812,144,521
S003,名古屋支店,D010,雑貨,2025-03-01,257550,177,420
S004,福岡支店,D001,食品,2025-03-01,286331,131,444
S004,福岡支店,D002,飲料,2025-03-01,326554,144,491
S004,福岡支店,D003,菓子,2025-03-01,334161,120,583
S004,福岡支店,D004,日用品,2025-03-01,322450,132,510
S004,福岡支店,D005,衣類,2025-03-01,215109,181,419
S004,福岡支店,D006,化粧品,2025-03-01,326356,147,418
S004,福岡支店,D007,文具,2025-03-01,234683,184,345
S004,福岡支店,D008,家電,2025-03-01,466489,152,520
S004,福岡支店,D009,玩具,2025-03-01,133471,149,371
S004,福岡支店,D010,雑貨,2025-03-01,279617,164,422
S005,札幌支店,D001,食品,2025-03-01,179577,123,248
S005,札幌支店,D002,飲料,2025-03-01,365498,187,508
S005,札幌支店,D003,菓子,2025-03-01,272183,241,407
S005,札幌支店,D004,日用品,2025-03-01,444055,159,557
S005,札幌支店,D005,衣類,2025-03-01,285533,115,484
S005,札幌支店,D006,化粧品,2025-03-01,437487,101,469
S005,札幌支店,D007,文具,2025-03-01,276974,166,405
S005,札幌支店,D008,家電,2025-03-01,492471,119,625
S005,札幌支店,D009,玩具,2025-03-01,308271,108,422
S005,札幌支店,D010,雑貨,2025-03-01,341318,140,523
S001,東京本店,D001,食品,2025-03-02,280305,159,410
S001,東京本店,D002,飲料,2025-03-02,190312,141,351
S001,東京本店,D003,菓子,2025-03-02,298902,92,346
S001,東京本店,D004,日用品,2025-03-02,334751,144,398
S001,東京本店,D005,衣類,2025-03-02,343903,155,510
S001,東京本店,D006,化粧品,2025-03-02,217216,157,320
S001,東京本店,D007,文具,2025-03-02,237320,141,328
S001,東京本店,D008,家電,2025-03-02,192854,126,315
S001,東京本店,D009,玩具,2025-03-02,534652,172,513
S001,東京本店,D010,雑貨,2025-03-02,336171,188,455
S002,大阪支店,D001,食品,2025-03-02,311487,153,416
S002,大阪支店,D002,飲料,2025-03-02,409807,191,417
S002,大阪支店,D003,菓子,2025-03-02,176409,177,316
S002,大阪支店,D004,日用品,2025-03-02,312998,149,481
S002,大阪支店,D005,衣類,2025-03-02,367848,136,473
S002,大阪支店,D006,化粧品,2025-03-02,217458,106,333
S002,大阪支店,D007,文具,2025-03-02,408775,216,505
S002,大阪支店,D008,家電,2025-03-02,501537,179,430
S002,大阪支店,D009,玩具,2025-03-02,404641,162,573
S002,大阪支店,D010,雑貨,2025-03-02,326520,158,447
S003,名古屋支店,D001,食品,2025-03-02,370804,202,438
S003,名古屋支店,D002,飲料,2025-03-02,218839,122,440
S003,名古屋支店,D003,菓子,2025-03-02,161809,146,468
S003,名古屋支店,D004,日用品,2025-03-02,291838,202,391
S003,名古屋支店,D005,衣類,2025-03-02,329933,175,403
S003,名古屋支店,D006,化粧品,2025-03-02,284177,98,364
S003,名古屋支店,D007,文具,2025-03-02,356892,148,434
S003,名古屋支店,D008,家電,2025-03-02,228579,212,382
S003,名古屋支店,D009,玩具,2025-03-02,353086,119,464
S003,名古屋支店,D010,雑貨,2025-03-02,521875,121,494
S004,福岡支店,D001,食品,2025-03-02,308232,148,554
S004,福岡支店,D002,飲料,2025-03-02,189601,133,274
S004,福岡支店,D003,菓子,2025-03-02,351622,148,402
S004,福岡支店,D004,日用品,2025-03-02,406184,158,571
S004,福岡支店,D005,衣類,2025-03-02,381188,104,483
S004,福岡支店,D006,化粧品,2025-03-02,334860,108,382
S004,福岡支店,D007,文具,2025-03-02,396813,138,462
S004,福岡支店,D008,家電,2025-03-02,325625,169,424
S004,福岡支店,D009,玩具,2025-03-02,246765,138,451
S004,福岡支店,D010,雑貨,2025-03-02,364523,147,401
S005,札幌支店,D001,食品,2025-03-02,209102,158,433
S005,札幌支店,D002,飲料,2025-03-02,294470,153,351
S005,札幌支店,D003,菓子,2025-03-02,296616,103,550
